tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-3590455753111127882	3598906027888886936	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 154 154 64 22 9 121 5 1116 62 8 334 53 1661 53 1501 27 273 22 12222 3 3	2015-3-12	1	0	Sydney	New South Wales	0	0	0
8417424382025824180	-277150592125865185	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 27 274 16 2728 926 29 3 39 206 9501 22 9 639 5 481 4 7243 41 165 424 1954	2017-4-7	0	1	London	England	0	1	0
6833811180143898193	-7346204377456748758	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 2284 5245 16 4 785 39 1513 4 578 1485 243 4 1266 8 4 8185 39 53 62 38 61 2566 700 53	2017-4-7	0	1	Sydney	New South Wales	0	0	0
-9069236885108735764	1695004941544845664	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5011 7 61 168 88 9 10701 1463 2 2	2017-4-3	1	1	Semarang	Central Java	0	1	0
-7952327984014210980	7634346799843638394	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 913 10 279 485 7 407 79 5 30 6 126 2890 10 294 188 1710 21 339 393 28 470 2	2017-4-3	1	0	Tulsa	Oklahoma	1	1	0
-7442921440641648929	212770761934126474	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 11 6 126 410 7475 389 46 4 8288 10 1674 8 116 453 1473 2	2017-4-4	0	0	Bognor Regis	England	0	1	0
-5436846379747074041	9196855941413673321	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 101 4 66 13 231 7 49 87 316 311 12 4653 425 79 35 14 2	2017-4-3	0	0	Penfield	New York	1	0	0
6248609903431352078	1641783657205960856	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 6 24 4406 10 60 987 583 12 1755 2429 39	2017-4-4	0	1	Colchester	England	0	0	1
1253527777139157010	6909288788190198435	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 17 11 24 573 2	2017-4-8	0	1	x	New York	1	0	1
-1716530870416524781	-1750951157932515275	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 38 275 4937 1881 5 2174 116 6 7331 1982 56 14 2	2017-3-31	0	0	El Cajon	California	1	0	0
-2689142069655138139	-198420568165526520	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 818 864 128 42 4 3920 1960 8 77 39 6 366 243 12 4 1087 10 4	2017-4-5	0	1	x	Oklahoma	1	1	0
6667415304064746875	6626997031291736167	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 2859 27 1122 10 1151 264 9 30 27 1122 10 287 2770 7133 3	2017-4-4	1	0	x	New Mexico	1	0	0
5437679081940372651	5246594200463051009	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 9909 4 999 2 556 5340 5 3 462 8705 1711 401 4097	2017-3-30	1	0	New York	New York	1	0	0
3038085451113874461	-8763735236067242526	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 34 717 694 215 973 1 3 3 3 2	2017-4-4	1	0	Manhattan	New York	1	0	0
-4161861050633420932	-4472676091765788787	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 36 682 10 81 900 329 485 19 11 32 664 2	2017-4-3	1	1	Pasadena	California	1	1	1
-7189035209289066974	5257112920615374469	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 1126 365 11 1549 68 68 68 2	2017-4-2	0	1	San Diego	California	1	1	1
1111960153375969345	-7293483826419769634	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 570 26 217 961 1177 511 1078 3	2015-3-2	1	0	Adelaide	South Australia	0	0	0
-5374490883943876129	-5024617288337894605	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9139 60 3893 5 4 2 90 11563 2	2017-4-2	0	1	Abuja	Federal Capital Territory	0	1	0
-1457894063623625943	6916957895079950870	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 608 37 235 4 226 2095 355 2179 155 83 17 390 6 4574 107 3	2015-3-2	0	0	Gold Coast	Queensland	0	0	1
-5515001717423404912	4843034893771550796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 11 280 6 166 28 7 124 5 1452 29 75 1219 3	2015-3-11	1	0	Melbourne	Victoria	0	0	1
-1824634475675364374	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 248 207 125 180 3722 11 804 115 8 3722 11 5367	2015-5-16	1	1	Portland	Oregon	1	0	0
-2040211667673165843	-7892330857775763536	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 14 2	2017-4-5	0	0	Ankara	Türkiye	0	1	0
-8961149089606226002	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 11 165 94 153 130 344 18 190 797 7 155 60 1082 637 584	2015-2-10	1	1	Portland	Oregon	1	0	0
-492415321336059068	-5018142950517719493	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 25 5098 6442 971 6 3	2015-3-11	1	1	Gold Coast	Queensland	0	0	0
4079312655334946558	3174762669145239782	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 114 329 49 137 273 107 2	2017-4-1	0	1	Mount Vernon	Virginia	1	1	1
5402637312191448988	460711590114277187	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 4 658 39 3765 13 4771 10 416 28 2593 38 130 99 17 522	2017-3-31	1	0	x	x	1	1	0
-9198997102134523798	5440529953363992210	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94 1162 1 12 4 2218 19 204 34 1345 388 8 54 2241 63 5786 8684	2017-4-6	0	0	Crosthwaite	England	0	1	0
-3181718033652927170	-6328592589711736030	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 19 86 252 727 2137 176 63 209 7 49 43 18 43 107 20 8508 2	2017-4-2	0	0	Moorhead	Minnesota	1	0	0
-4070421484803522203	-6850583187047791992	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4619 366 11 7374 574 3	2015-3-2	0	0	Sunshine Coast	Queensland	0	0	0
-3118674276111545218	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 10917 1 5 1028 438 937 820 3318 36 566 13 2167	2015-2-27	1	1	Portland	Oregon	1	0	0
-3667731623444901968	-6256031782016986802	0 0 0 0 0 0 0 0 0 0 0 0 178 33 9792 8 7 32 766 4 418 15 7994 8 62 7 79 3024 8739 3024 262 2248 130 124 28 7 79 18 13 988	2017-4-7	1	1	x	Victoria	0	0	0
6446863648380241866	805943973813392649	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 181 1065 8 951 32 100 102 347 2106 2000 17 236 623 93 9 335 3 3	2015-3-2	1	1	Melbourne	Victoria	0	0	1
4268317065634958781	-1443022490394378495	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 281 31 5295 1827 62 570 1350 370 11 56 176 8239 13334 1706 8 221 78 135 54	2017-3-31	1	1	London	England	0	0	1
2649367013048175494	6214734803538879996	0 0 0 0 0 0 0 0 0 0 0 0 130 198 35 286 5 2080 18 228 26 691 62 18 228 26 691 238 577 28 18 61 691 55 2080 749 11 159 13 9	2017-4-7	1	1	x	Borno	0	1	0
-1473155613415210436	-6730128623415637517	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 1168 20 1535 6 1443 4238 3297 8 62 96 385 163 1796 23 19 806 2	2017-4-5	1	0	Orlando	Florida	1	0	0
6093423459052758424	3334139390351367376	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 83 16 4 8138 42 1013 2699 39 229 16 963 31 51 54 655 1013 4486 146	2017-4-4	0	1	Watertown	Massachusetts	1	1	0
-6725125209105074309	-4975972900736332897	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 139 73 7 49 120 7 32 49 198 6 127 68 2162 535 2	2017-4-5	1	1	Temecula	California	1	1	1
8726928433438433296	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3455 1394 1095 3806 132 7 134 209 5 93 9 265 2	2015-2-28	1	1	Portland	Oregon	1	0	0
-1131298655342965180	5945342192833596721	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 2285 3056 110 7 30 138 339 1961 4527 334 7222 8 3385 13 1277 2311 5 182 6	2017-3-31	0	0	Rainworth	England	0	0	0
-4028973299390951541	6092541369098677273	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 621 4 218 38 534 5 389 621 54 44 844 223 9 44 238 240 46 55 38 52 223 9 44 238 240	2017-3-30	0	0	London	England	0	0	0
-2400401157104447955	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1015 153 99 656 26 247 40 4 227 2477 1463 11 48 94 153 111 5847 4 649 2479	2015-2-19	1	1	Portland	Oregon	1	0	0
2709656148589199918	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 103	2015-2-21	1	1	Portland	Oregon	1	0	0
4846864937504006872	-2962638235209126173	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2134 414 13 19 2160 110 25 140 4237 48 11835 47 50 9 79 5 1136 6	2017-4-5	0	0	x	Kentucky	1	0	0
-8309145257787493175	-7930467110091159826	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94 394 51 6 585 779 28 139 94 2456 67 3760 333 1427 7889 12 20 395 3 3 3	2017-4-6	0	0	x	x	0	1	0
-8238910654779668294	-3573773470688673641	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 907 13 5 245 21 8 30 472 21 96 155 30 563 10 472 12 4 5411 5877 14 2	2017-3-30	1	1	Worcester	Massachusetts	1	0	0
-3158228506242647367	-9052687618225675635	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 14 2	2017-4-8	0	0	Anaheim	California	1	1	0
-7375503789590473115	9012387137157127815	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 39 4377 5 25 29 19 8 389 199 536 59 870 46 1120 60 13204 877 2	2017-4-2	0	0	x	x	0	1	0
-5393036960411633957	5631214527552971122	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 19 11 4 640 135 13 23 5 43 243 4 3 2	2017-4-4	0	0	London	England	0	1	0
-1610564301021097943	8607301755679295068	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 460 180 486 21 2395 1653 235 1627 1131 111 1627 11 12 331 1627 1334 26 133	2017-4-8	0	0	Eau Claire	Wisconsin	1	1	0
7977066156791225171	-2137344835400816200	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 103 42 3247 8 1568 146 38 34 65 1204 1661 1501 3	2015-3-2	1	1	x	x	0	0	0
-2723199448831287050	-8670304423405804774	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8388 343 1 8 2724 92 740 5 1900 674 1716 2 41 14 2	2017-3-31	1	1	Augusta	Georgia	1	1	0
417351223531224500	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 4 1151 37 130 439 23 46 3 2	2015-2-5	1	1	Portland	Oregon	1	0	0
-6610984687995677839	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 321 1700 19 321 105 1394 2057 19 984 34 4 67	2015-2-27	1	1	Portland	Oregon	1	0	0
-572208670003923573	-5737996097080161626	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 20 1550 1149 62 17 20 1550 101 10317 5 5011 3 2	2017-4-2	0	0	Los Angeles	California	1	1	0
4044371281787954733	-1816326441055177539	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79 5 434 4 685 10 3210 57 3016 22 202 330 408 41 1 3 43 18 62 14 2	2017-4-1	0	0	Overland Park	Kansas	1	0	0
-8749766724631576796	-5499196512883285451	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 6 2041 641 42 1 28 7 87 4 1219 42 8536 11 335 6590 3 2	2017-4-2	0	0	London	England	0	0	0
-1758810038817841945	3638024000865462595	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 196 4948 104 5 25 4623 475 3643 2214 6728 290 174 5 60 293 1 1 2	2017-4-6	0	1	Kolkata	India	0	1	1
1215019447488079435	-2431949513087459908	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 13 939 3 16 20 144 3 2	2017-3-31	1	1	x	x	1	1	1
-5620275383962458454	-5895806702340513972	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 73 4 230 11 19 6918 31 5424 5 7940 3788 7529 1441	2017-3-31	1	1	Duluth	Minnesota	1	0	1
2830527469690390989	2555515914301708364	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 2422 16 172 613 140 132 60 53 627 10 7280 53 783 1917 14 14 2	2017-4-8	0	0	x	England	0	0	0
-3159912307229401413	-2342147005106042017	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 13658 30 5 30 4 6237 16 6 2202 10 59 4 582 569 1059 23 6 126 548 10 54 980 556	2017-4-4	0	0	x	Pennsylvania	1	0	0
2333626794832905728	-2166123826098964930	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 158 10 34 188 709 866 10 34 498 10203 121 5 50 6 2316 108 13 4 66 1368 1517 506 6782 506 2	2017-3-30	1	1	London	England	0	0	0
8979038629382485545	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 54 44 5194 260 905 3785	2015-3-13	1	1	Portland	Oregon	1	0	0
5999145040122978875	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 256	2015-3-3	1	1	Portland	Oregon	1	0	0
-396863409451265411	1261542580576891136	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 8325 58 229 98 71 142 35 2	2017-4-6	0	1	San Francisco	California	1	0	1
-2268749376271288439	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7 30 54 433 45 17 11 6 5405 2672 45 11 27	2015-2-15	1	1	Portland	Oregon	1	0	0
-4287022041935801370	-9151983836734900375	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 175 2017 9056 42 21 378 3217 1 2	2017-4-3	0	0	Manchester	England	0	0	0
5817799060204581065	9147320648877820915	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11355 1271 1138 52 76 127 1106 946 24 2814 17 883 10 6 166	2017-4-5	0	0	Eugene	Oregon	1	1	1
4404395865558985959	-7840835730500564948	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 73 9 667 513 118 710 113 7113 148 20 2923 3842 1812 7141 14 2	2017-4-1	1	1	x	Texas	1	1	1
5401761238821593889	-6915589756112877029	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38 22 121 224 21 86 3 11260 162 72 29 103 322 463 3684 85 83 9 77 2 1944	2017-4-5	0	0	x	Florida	1	1	0
7118624337086798051	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 3230 1991 11 12023 814 8 249 845 1150 11 5023 4926 17 42 5028 251 845	2015-1-29	1	0	Independence	Kansas	1	0	1
6117882282917436201	-6627114534962380266	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 246 61 6675 9 42 4844 27 5555 459 9 44 13 1284 2	2017-4-4	1	1	Lagos	Lagos	0	1	1
-4380819603149528368	-7241588832877167326	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 54 56 11 372 17 279 61 1187 34 993 28 40 77 11 6 1196 14 2	2017-4-7	0	0	Lee's Summit	Missouri	1	0	0
1295580250609972004	3465606751443553462	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146 229 1238 220 13 26 4 255 1353 2298 19 240 3 3	2015-3-2	0	0	Singapore	x	0	0	0
-4351543674054723334	-8219201358810653500	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 277 23 1544 40 9 79 5 30 6 14025 12 165 416 9 110 219 17 704 14 2	2017-3-30	0	0	Corning	New York	1	0	1
-3023768678346115984	122106779219914155	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 211 2952 17 106 2389 100 58 11 31 4448 21 17 7960 51 3479 71 510 365 13 247 5043 119	2017-3-30	1	1	Dewey	Oklahoma	1	1	0
-6285005334873364360	-245171497562256828	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3008 10 6 114 2486 11 17 56 10619 2172 349 4 239 94 195 13 4 158 67 2	2017-4-8	1	1	Jakarta	Jakarta	0	0	0
7924817749200219149	-552343945134064815	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 7 2075 3338 21 1708 605 6 284 7 43 1506 10 4 1012 41 221 1506 10 4 284	2017-4-4	1	1	x	Louisiana	1	1	1
2888874555392747262	7877064301260638257	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2662 396 29 4 1759 12 177 6 220 204 289 583 70 1380 138 116 445 41 6 4196 172 254 2	2017-4-8	0	0	Aberdeen	Scotland	0	0	0
-7049113093473519530	-1316108252646649858	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 28 7 82 530 60 861 713 32 5 136 29 40 4 1214 39 94 2508 10 1246 7 304 4 1052 63 26	2017-3-31	0	1	Nottingham	England	0	0	0
882070736710816897	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5416 5 44 1403 610 2571 138 587 4 135 17 39 9181	2015-2-9	1	1	Portland	Oregon	1	0	0
-7371253196588797987	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 247 281 7 124 5 8186 47 335 2380 124 167 4304 2643 12 4 455 17 80	2015-2-13	1	1	Portland	Oregon	1	0	0
8272777612272758551	-5461420827827017488	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4280 27 6 24 1157	2017-4-6	0	1	Ottawa	Ontario	0	1	1
5041735024293189859	4992437377425931840	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 783 2370 715 127 281 3	2017-4-4	0	0	x	x	0	0	1
6380994550465693551	2992907148999488436	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 291 13 244 5 76 12 9179 3	2015-3-11	0	0	x	x	0	0	0
-8189410787795882811	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 1 48 1 249 51 32 352 1566 5 4749 1348 753 5 59 64 136 33 4420 11032	2015-2-19	1	0	Independence	Kansas	1	0	1
-642301085669007416	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1134 59 5 233 86 10 4 156 1629 1903 8 1669 6 108 10 801 225 31 11 54 619 176	2015-2-11	1	1	Portland	Oregon	1	0	0
6687698189010976584	-7517127773123074742	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418 3309 1 2 8 4 3624 1812 377 72 10 2	2017-4-2	0	0	North Potomac	Maryland	1	0	0
295062727934934449	-2351923174681664288	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14733 10085 53 91 66 11770 80 3047 57 6 990 627 10 663 99 75 4 1550 2	2017-4-5	0	0	Cork	County Cork	0	0	0
-7544633565850189943	1328831035029346227	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 361 9 24 899 509 2643 5569 839 8 1329 763 753	2017-3-30	0	0	Canton	Ohio	1	1	1
-965188512451274505	2232353635946311822	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 2468 22 4 428 24 195 16 19 1996 7 955	2017-4-5	1	0	Rochester	New York	1	0	1
-4249149262390969066	8532235703932811051	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 18 644 1661 1501 154 51 32 27 364 39 1261 978 3	2015-3-11	1	1	x	Queensland	0	0	0
-7221426739377176589	-6478460376545487914	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 425 292 21 2021 3453 16 872 3883 9725 1846 9184 43 234 14 2	2017-4-4	1	0	Vancouver	British Columbia	0	0	0
-1566153207955971047	-3557978550639900396	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2822 1326 5 43 12 4 135 10 158 12921 8 291 264 128 2421 14 2	2017-4-1	0	0	x	England	0	1	0
7835637041359113907	-5897564031467609780	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 974 85 244 8183 12 4871 61 54 1285 1573 4200 4 2 41 3 2	2017-3-30	0	1	Sialkot	Punjab	0	1	1
-2929570630251570804	-8722724106835786770	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 54 36 12 54 135 372 1138 110 25 12 458 28 17 565 10 3081 27 399 7239 57 6 14 2	2017-4-7	1	1	New York	New York	1	0	0
456459977815971614	-5353806444321041152	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 97 291 264 102 1525 1007 4 380 46 57 9 1167 117 6 3297 6 24 6473 3297 2366	2017-4-1	1	1	x	Ohio	1	0	1
-4168365897085421762	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 152 9268	2015-2-7	1	1	Portland	Oregon	1	0	0
-6592657660909168263	6713078098720496574	0 0 0 0 0 0 0 0 0 0 0 0 0 2354 483 43 871 1056 5476 55 37 232 47 17 78 10899 253 1333 11067 1748 5 1453 8 124 6 63 11 18 32 23	2017-3-30	0	0	x	Maryland	1	0	0
4353977563231017646	5132272542045148883	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 160 214 23 65 177 7 52 43 4 12 7432 4 14664 5202 16 27 1322 49 1024 5 30 5930 7320	2017-4-6	0	0	Mumbai	Maharashtra	0	0	0
1402824242441436229	6573419763612055736	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 423 1424 403 42 6064 5 6889 1887 5956 885 913 10 9071 7 82 134 18 39 6 3510 113 423	2017-4-3	1	1	Chico	California	1	1	0
-8312953523178568175	8493885442158407389	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 157 197 1749 665 402 2948 8 134 209 436 40 9 82 7 82 689 19 210 9 5328	2017-4-6	0	0	Los Angeles	California	1	0	0
662376379206338912	3338959278352269643	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1033 5794 17 155 3231 295 355 10 475 12 3 3 2 3	2017-3-31	1	1	x	Utah	1	1	0
8962852318845501490	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 1 1 165 617 10 7054 9442 61 65 17 19 39 4115 2105 10 4 7802 2132 543 14	2015-2-12	1	0	Independence	Kansas	1	0	1
-3463387958327434535	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 160 50 6922 214 23 65 12 2148 37 32 2314 6 809 1309 41 1155	2015-2-5	1	0	Independence	Kansas	1	0	1
3401649875506857870	150552049080936894	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 49 65 45 3115 145 566 28 211 1 11 1684 2199 14 2	2017-4-6	0	0	x	Wisconsin	1	0	0
325977213077126198	778493308324294767	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 951 9 2944 1375 4 13297 9270 13 6 2145 10 3 3	2015-3-2	1	0	Melbourne	Victoria	0	0	0
1972927000722598837	3865679422504019984	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 92 6426 7486 60 5064 6 3581 396 5 1264 13 1912 8 129 618 204 11 117 643 19 204 70 2759	2017-3-31	1	1	x	x	0	0	0
4206971608255148336	8708348072369894672	0 0 0 0 0 0 0 0 0 0 0 0 28 40 7 151 388 7 385 30 124 6 80 107 12 2448 273 36 31 5452 8 682 10 3694 1932 95 36 56 10 78	2017-3-30	1	1	x	Florida	1	0	0
-3920592941355459658	2846070886256581523	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 247 1142 23 6 1454 29 4 2606 800 1757 13 23 8 844 43 121	2017-4-8	1	0	Palo Alto	California	1	0	0
-6225318265136365285	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 160 758 2	2015-2-24	1	0	Independence	Kansas	1	0	1
